Nome;Tipo de Produto;Data de vencimento;Prazo até o vencimento;PL;SR;JR;Carteira;Caixa Livre;Fundo de Reserva;R.G.;Saldo em Aplicações;I.S.;I.S. (Tranche);% de Atraso;% de PDD;Rentabilidade Média Ativos %;Desenquadramentos;Próximo Pagamento;Originador;Emissor;Tipo de Oferta Sênior;Tipos de Ativos;Status do Pool
BMDC Pool #1;Pool;22/08/2026;415.0;R$ 1.162.116,78;R$ 915.376,95;R$ 246.739,83;R$ 1.132.261,95;R$ 20.854,83;R$ 9.000,00;R$ 1,43;R$ 0,00;21,2%;20,0%;;0,0%;2,1%;;22/09/2025;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Formento Pool #1;Pool;15/09/2026;439.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;65,0%;20,0%;;0,0%;;Concentração máx por sacado;15/09/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Produto Encerrado
Digcap Pool #3;Pool;03/10/2026;457.0;R$ 2.210.318,42;R$ 1.383.185,36;R$ 827.133,05;R$ 2.206.904,20;R$ 0,00;R$ 5.000,00;R$ 2,03;R$ 0,00;37,4%;15,0%;9,9%;0,0%;4,5%;;28/03/2026;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #2;Pool;23/10/2026;477.0;R$ 2.234.466,73;R$ 1.743.730,83;R$ 490.735,90;R$ 2.185.123,35;R$ 46.010,05;R$ 3.333,33;R$ 1,31;R$ 0,00;22,0%;20,0%;3,1%;0,0%;2,8%;;23/10/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Pool Maralto #1;Pool;26/10/2026;480.0;R$ 87.612,23;R$ 91.097,48;R$ 0,00;R$ 0,00;R$ 107,70;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;27/10/2026;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
Rhino Pool #1;Pool;26/10/2026;480.0;R$ 0,00;;;R$ 0,00;;R$ 2.700,00;;R$ 0,00;;20,0%;;0,0%;;;26/10/2026;Rhino Holding & Participacoes S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
C4 Pool #1;Pool;27/10/2026;481.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;40,0%;;0,0%;;;23/07/2025;C4 CAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
DS Pool #2;Pool;11/11/2026;496.0;R$ 1.452.100,91;R$ 1.579.689,40;R$ 0,00;R$ 2.048.826,49;R$ 0,00;R$ 2.500,00;R$ 1,30;R$ 0,00;-8,8%;20,0%;141,1%;596.866,3%;3,2%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;11/11/2026;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Zero Paralelo Pool #1;Pool;25/12/2026;540.0;R$ 69.218,49;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.851,67;R$ 0,00;;R$ 0,00;;0,0%;;0,0%;;;25/12/2026;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
E-ctare Pool #1;Pool;28/02/2027;605.0;R$ 10.424.462,51;R$ 8.294.563,33;R$ 2.129.899,18;R$ 7.247.553,32;R$ 3.553.380,10;R$ 25.000,00;R$ 1,02;R$ 0,00;20,4%;20,0%;7,8%;401.470,9%;1,8%;Percentual mínimo de garantias;28/07/2025;ECTARE PAY SERVICOS DE GESTAO DE PAGAMENTOS S/A,;;Oferta Privada;CPR / Duplicata;Captação finalizada
Credmei Pool #1;Pool;15/03/2027;620.0;R$ 22.416.538,29;R$ 18.005.272,66;R$ 4.411.265,63;R$ 19.016.341,66;R$ 0,00;R$ 0,00;R$ 1,09;R$ 0,00;19,7%;10,0%;5,9%;419.800,0%;3,0%;;13/04/2026;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Pool Nexo #1;Pool;26/03/2027;631.0;R$ 143.304,68;R$ 76.031,03;R$ 67.273,64;R$ 0,00;R$ 1.142,14;R$ 0,00;R$ 0,00;R$ 0,00;;5,0%;;0,0%;;;26/03/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
a55 Cartão Pool #1;Pool;01/04/2027;637.0;R$ 12.533.382,14;R$ 0,00;R$ 12.533.382,14;R$ 12.508.022,39;R$ 25.266,24;R$ 0,00;;R$ 0,00;100,0%;1,0%;6,0%;0,0%;1,6%;;;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Faighus Pool #1;Pool;14/06/2027;711.0;R$ 1.398.888,43;R$ 1.011.162,53;R$ 387.725,90;R$ 969.025,71;R$ 405.247,71;R$ 25.000,00;R$ 1,03;R$ 0,00;27,7%;25,0%;0,2%;385,0%;6,7%;;13/07/2025;FAIGHUS SECURITIZADORA S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Chronos Pool #1;Pool;14/06/2027;711.0;R$ 1.326.326,52;R$ 1.004.199,52;R$ 322.127,00;R$ 375.849,74;R$ 925.476,78;R$ 25.000,00;R$ 0,39;R$ 0,00;24,3%;25,0%;;0,0%;9,2%;Concentração máx por cedente em percentual;13/01/2027;CHRONOS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Price Pool #1 ;Pool;24/06/2027;721.0;R$ 938.655,90;R$ 753.781,15;R$ 184.874,75;R$ 291.200,25;R$ 622.455,65;R$ 25.000,00;R$ 0,40;R$ 0,00;19,7%;20,0%;;0,0%;5,7%;Concentração máx por sacado, Concentração máx por cedente em percentual;24/07/2025;PRICE SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Blipay Pool #2;Pool;13/07/2027;740.0;R$ 1.186.794,42;R$ 963.250,07;R$ 223.544,36;R$ 2.190.456,69;R$ 670.497,87;R$ 25.000,00;R$ 2,65;R$ 0,00;18,8%;30,0%;172,4%;1.304.204,4%;35,4%;Nível crítico de Subordinação da tranche Sênior;13/02/2027;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Maralto Pool #2;Pool;06/08/2027;764.0;R$ 1.406.270,06;R$ 1.510.062,87;R$ 0,00;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;06/08/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / Nota Comercial / CPR / Duplicata / CCB / Ativo Judicial;Em captação
Credmei Pool #2;Pool;28/10/2027;847.0;R$ 23.659.813,05;R$ 20.629.806,93;R$ 3.030.006,12;R$ 21.726.386,39;R$ 0,00;R$ 0,00;R$ 1,09;R$ 0,00;12,8%;10,0%;3,1%;160.872,9%;2,8%;;14/10/2027;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
AmFi Renda Mensal;Pool;19/11/2027;869.0;R$ 4.623.210,78;R$ 1.979.444,86;R$ 582.787,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;21/07/2025;AMFI CONSULTING LTDA;;Oferta Pública;CCB / Recebível de Cartão / Duplicata / Nota Comercial;Captação finalizada
B.Invest Pool #1;Pool;23/11/2027;873.0;R$ 45.652.615,26;R$ 38.132.102,79;R$ 5.839.951,00;R$ 38.328.773,51;R$ 2.412.288,51;R$ 18.000,00;R$ 1,06;R$ 5.002.996,40;16,5%;15,0%;3,3%;104.133,1%;3,1%;;21/12/2026;B.Invest Securitizadora de Créditos S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Syntheo Pool #1;Pool;30/11/2027;880.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.225,00;;R$ 0,00;;30,0%;;0,0%;;;28/12/2026;SYNTHÉO SECURITIZADORA DE CRÉDITOS S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Formento Pool #4;Pool;02/12/2027;882.0;R$ 2.537.558,73;R$ 2.033.319,76;R$ 504.238,96;R$ 2.234.464,65;R$ 278.678,29;R$ 25.000,00;R$ 1,14;R$ 0,00;19,9%;20,0%;12,2%;584,2%;4,0%;Concentração máx por sacado, Concentração máx por cedente em percentual;02/08/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Baru Pool #2;Pool;10/12/2027;890.0;R$ 6.729.918,18;R$ 5.054.849,41;R$ 1.675.068,77;R$ 6.729.508,83;R$ 0,00;R$ 25.000,00;R$ 1,70;R$ 0,00;24,9%;25,0%;0,2%;82,2%;1,9%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;10/07/2025;GRIFFIN CAPITAL S.A. SECURITIZADORA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Captação finalizada
BMDC Pool #2;Pool;30/12/2027;910.0;R$ 560.574,86;R$ 362.089,81;R$ 198.485,05;R$ 199.074,86;R$ 336.500,00;R$ 25.000,00;R$ 0,74;R$ 0,00;35,4%;20,0%;;0,0%;2,0%;Concentração máx por sacado;30/12/2027;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Em captação
Poenatela Pool #1;Pool;03/01/2028;914.0;R$ 11.192.949,36;R$ 8.163.792,87;R$ 3.029.156,49;R$ 10.630.634,12;R$ 562.045,29;R$ 22.500,00;R$ 1,34;R$ 0,00;27,1%;20,0%;10,6%;22.230,1%;3,8%;;02/02/2027;RM2 SECURITIZADORA S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
UnionNational Pool #5;Pool;03/01/2028;914.0;R$ 9.717.288,38;R$ 7.604.045,13;R$ 2.113.243,25;R$ 8.404.131,53;R$ 1.294.826,16;R$ 30.000,00;R$ 1,13;R$ 0,00;21,8%;20,0%;1,2%;11.669,3%;2,1%;;02/02/2027;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Privada;Duplicata;Em captação
a55 Cartão Pool #2;Pool;14/02/2028;956.0;R$ 10.966.603,82;R$ 9.898.162,53;R$ 1.068.441,29;R$ 11.052.957,76;R$ 7.261,56;R$ 25.000,00;R$ 1,13;R$ 0,00;9,7%;10,0%;13,6%;110.529,6%;1,6%;;14/09/2027;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Digcap Pool #4;Pool;14/02/2028;956.0;R$ 1.813.963,94;R$ 1.606.077,95;R$ 207.885,99;R$ 1.800.790,30;R$ 0,00;R$ 15.000,00;R$ 1,81;R$ 0,00;11,5%;10,0%;;0,0%;3,7%;;14/02/2028;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #3;Pool;01/03/2028;972.0;R$ 2.560.271,27;R$ 2.065.847,86;R$ 494.423,41;R$ 2.545.761,30;R$ 8.259,97;R$ 6.250,00;R$ 1,27;R$ 0,00;19,3%;20,0%;0,5%;0,0%;2,3%;;30/09/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
AFA Pool #1;Pool;07/03/2028;978.0;R$ 26.969.004,51;R$ 21.149.846,19;R$ 2.092.770,46;R$ 5.794.266,55;R$ 621.623,46;R$ 30.000,00;R$ 0,28;R$ 20.524.775,00;21,6%;25,0%;2,3%;1.660,5%;2,6%;;07/10/2026;AFA CONSULTORIA DE CREDITO UNIPESSOAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #1;Pool;17/03/2028;988.0;R$ 8.698.664,78;R$ 6.526.046,26;R$ 2.172.618,52;R$ 2.802.776,13;R$ 1.533.885,80;R$ 30.000,00;R$ 0,44;R$ 4.332.002,85;25,0%;25,0%;;0,0%;3,8%;;17/10/2026;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Up Vendas Pool #2;Pool;28/04/2028;1030.0;R$ 3.970.126,51;R$ 2.534.113,70;R$ 1.436.012,82;R$ 3.564.955,85;R$ 503.561,08;R$ 7.500,00;R$ 1,48;R$ 0,00;36,2%;20,0%;2,7%;17.824,8%;1,8%;;31/05/2027;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
AmFi Renda Mensal #2;Pool;05/06/2028;1068.0;R$ 108.144,58;R$ 52.837,62;R$ 25.566,41;R$ 0,00;R$ 0,01;R$ 5.000,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;05/06/2028;AMFI CONSULTING LTDA;;Oferta Pública;Duplicata / CPR / Nota Comercial / CCB / Ativo Judicial;Em captação
 LC INVESTE Private;Pool;31/08/2028;1155.0;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;;R$ 0,00;100,0%;99,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Captação finalizada
Pool Nexo #2;Pool;31/03/2029;1367.0;R$ 633.450,21;R$ 633.729,94;R$ 0,00;R$ 0,00;R$ 14.856,33;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;31/03/2029;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi High Yield Pool #1;Pool;18/06/2029;1446.0;R$ 0,00;;;R$ 0,00;;R$ 1.500,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB / Ativo Judicial / Nota Comercial / Recebível de Cartão / CPR;
