Nome;Tipo de Produto;Data de vencimento;Prazo até o vencimento;PL;SR;JR;Carteira;Caixa Livre;Fundo de Reserva;R.G.;Saldo em Aplicações;I.S.;I.S. (Tranche);% de Atraso;% de PDD;Rentabilidade Média Ativos %;Desenquadramentos;Próximo Pagamento;Originador;Emissor;Tipo de Oferta Sênior;Tipos de Ativos;Status do Pool
SuperSim Pool #1;Pool;27/02/2026;231.0;R$ 16.454.165,31;R$ 6.990.994,50;R$ 9.463.170,81;R$ 20.137.373,28;R$ 1.159.151,44;R$ 100.000,00;R$ 3,24;R$ 2.819.662,50;57,5%;35,0%;58,0%;6.838.101,8%;41,5%;;27/01/2026;SUPERSIM ANÁLISE DE DADOS E CORRESPONDENTE BANCÁRIO LTDA;;Oferta Privada;CCB;Captação finalizada
Mooney Pool #1;Pool;07/03/2026;239.0;R$ 6.735,16;R$ 0,01;R$ 6.735,15;R$ 69.945,81;R$ 1.735,16;R$ 5.000,00;R$ 9.235.896,22;R$ 0,00;100,0%;15,0%;1.038,5%;69.945,8%;8,8%;;06/09/2025;Mooney S.A. Companhia Securitizadora;;Oferta Pública;Duplicata;Produto Encerrado
UnionNational Pool #3;Pool;18/06/2026;342.0;R$ 895.717,23;R$ 669.488,80;R$ 226.228,43;R$ 806.012,53;R$ 79.704,70;R$ 10.000,00;R$ 1,23;R$ 0,00;25,3%;20,0%;;0,0%;2,1%;;18/06/2026;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
BMDC Pool #1;Pool;22/08/2026;407.0;R$ 1.168.453,27;R$ 919.396,68;R$ 249.056,59;R$ 1.175.659,90;R$ 150,73;R$ 9.000,00;R$ 1,47;R$ 0,00;21,3%;20,0%;;0,0%;2,1%;;22/09/2025;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Formento Pool #1;Pool;15/09/2026;431.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;65,0%;20,0%;;0,0%;;Concentração máx por sacado;15/09/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Produto Encerrado
Digcap Pool #3;Pool;03/10/2026;449.0;R$ 2.236.159,75;R$ 1.388.926,05;R$ 847.233,70;R$ 2.220.526,87;R$ 10.421,66;R$ 5.000,00;R$ 2,01;R$ 0,00;37,9%;15,0%;9,8%;0,0%;4,5%;;28/03/2026;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #2;Pool;23/10/2026;469.0;R$ 2.249.928,14;R$ 1.751.935,68;R$ 497.992,46;R$ 2.245.130,37;R$ 1.464,44;R$ 3.333,33;R$ 1,33;R$ 0,00;22,1%;20,0%;2,1%;0,0%;2,7%;;23/10/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Rhino Pool #1;Pool;26/10/2026;472.0;R$ 0,00;;;R$ 0,00;;R$ 2.700,00;;R$ 0,00;;20,0%;;0,0%;;;26/10/2026;Rhino Holding & Participacoes S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Pool Maralto #1;Pool;26/10/2026;472.0;R$ 43.880,65;R$ 47.866,81;R$ 0,00;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;27/10/2026;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
C4 Pool #1;Pool;27/10/2026;473.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;40,0%;;0,0%;;;23/07/2025;C4 CAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
DS Pool #2;Pool;11/11/2026;488.0;R$ 1.442.361,97;R$ 1.587.828,88;R$ 0,00;R$ 2.048.826,49;R$ 0,00;R$ 2.500,00;R$ 1,29;R$ 0,00;-10,1%;20,0%;142,1%;606.605,2%;3,2%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;11/11/2026;COMPANHIA SECURITIZADORA X S.A;;Oferta Pública;Duplicata;Captação finalizada
Zero Paralelo Pool #1;Pool;25/12/2026;532.0;R$ 69.472,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6.502,76;R$ 0,00;;R$ 0,00;;0,0%;;0,0%;;;25/12/2026;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
E-ctare Pool #1;Pool;28/02/2027;597.0;R$ 10.290.491,32;R$ 8.332.653,96;R$ 1.957.837,36;R$ 7.276.405,77;R$ 3.553.380,10;R$ 25.000,00;R$ 1,02;R$ 0,00;19,1%;20,0%;11,1%;561.057,9%;1,8%;Concentração máx por sacado, Percentual mínimo de garantias;28/07/2025;ECTARE PAY SERVICOS DE GESTAO DE PAGAMENTOS S/A,;;Oferta Privada;CPR / Duplicata;Captação finalizada
Credmei Pool #1;Pool;15/03/2027;612.0;R$ 20.123.915,49;R$ 18.070.123,64;R$ 2.053.791,84;R$ 19.396.020,32;R$ 0,00;R$ 0,00;R$ 1,10;R$ 0,00;10,3%;10,0%;7,5%;469.498,0%;3,0%;;13/04/2026;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Pool Nexo #1;Pool;26/03/2027;623.0;R$ 143.882,19;R$ 76.295,49;R$ 67.586,70;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;;5,0%;;0,0%;;;26/03/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
a55 Cartão Pool #1;Pool;01/04/2027;629.0;R$ 12.576.344,42;R$ 0,00;R$ 12.576.344,42;R$ 12.572.972,92;R$ 9.156,38;R$ 0,00;;R$ 0,00;100,0%;1,0%;10,7%;0,0%;1,6%;;;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Chronos Pool #1;Pool;14/06/2027;703.0;R$ 1.332.737,46;R$ 1.009.262,22;R$ 323.475,23;R$ 383.774,34;R$ 925.476,78;R$ 25.000,00;R$ 0,39;R$ 0,00;24,3%;25,0%;11,5%;1.513,7%;9,2%;Concentração máx por cedente em percentual;13/01/2027;CHRONOS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Faighus Pool #1;Pool;14/06/2027;703.0;R$ 1.415.966,70;R$ 1.016.372,63;R$ 399.594,07;R$ 1.220.352,08;R$ 170.901,30;R$ 25.000,00;R$ 1,29;R$ 0,00;28,2%;25,0%;0,7%;286,7%;6,3%;;13/07/2025;FAIGHUS SECURITIZADORA S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Price Pool #1 ;Pool;24/06/2027;713.0;R$ 944.180,98;R$ 757.581,37;R$ 186.599,61;R$ 409.179,75;R$ 510.001,23;R$ 25.000,00;R$ 0,55;R$ 0,00;19,8%;20,0%;6,5%;0,0%;6,1%;Concentração máx por sacado, Concentração máx por cedente em percentual;24/07/2025;PRICE SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #2;Pool;08/07/2027;727.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 25.000,00;;R$ 0,00;;20,0%;;0,0%;;;08/08/2025;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata / Nota Comercial / CCB;Captação finalizada
Blipay Pool #2;Pool;13/07/2027;732.0;R$ 1.900.989,65;R$ 968.213,29;R$ 932.776,36;R$ 3.203.685,72;R$ 5.207,87;R$ 25.000,00;R$ 4,13;R$ 0,00;49,1%;30,0%;86,9%;1.088.980,7%;33,9%;;13/02/2027;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Maralto Pool #2;Pool;06/08/2027;756.0;R$ 1.456.636,85;R$ 1.518.000,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;06/08/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / Nota Comercial / CPR / Duplicata / CCB / Ativo Judicial;Em captação
Credmei Pool #2;Pool;28/10/2027;839.0;R$ 23.089.719,49;R$ 20.738.122,46;R$ 2.351.597,04;R$ 21.704.514,37;R$ 0,00;R$ 0,00;R$ 1,08;R$ 0,00;10,2%;10,0%;2,0%;199.513,7%;2,8%;;14/10/2027;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
AmFi Renda Mensal;Pool;19/11/2027;861.0;R$ 4.644.053,59;R$ 1.988.534,95;R$ 584.379,44;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;21/07/2025;AMFI CONSULTING LTDA;;Oferta Pública;CCB / Recebível de Cartão / Duplicata / Nota Comercial;Captação finalizada
B.Invest Pool #1;Pool;23/11/2027;865.0;R$ 45.949.638,20;R$ 38.302.881,92;R$ 5.957.535,58;R$ 42.786.593,89;R$ 2.295.653,51;R$ 18.000,00;R$ 1,18;R$ 1.006.047,85;16,6%;15,0%;4,8%;207.211,6%;3,1%;;21/12/2026;B.Invest Securitizadora de Créditos S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Syntheo Pool #1;Pool;30/11/2027;872.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.225,00;;R$ 0,00;;30,0%;;0,0%;;;28/12/2026;SYNTHÉO SECURITIZADORA DE CRÉDITOS S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Formento Pool #4;Pool;02/12/2027;874.0;R$ 2.561.968,65;R$ 2.043.001,81;R$ 518.966,84;R$ 2.526.721,37;R$ 10.247,28;R$ 25.000,00;R$ 1,29;R$ 0,00;20,3%;20,0%;1,8%;0,0%;4,2%;;02/08/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Baru Pool #2;Pool;10/12/2027;882.0;R$ 6.759.729,59;R$ 5.078.634,19;R$ 1.681.095,40;R$ 6.695.914,01;R$ 43.195,78;R$ 25.000,00;R$ 1,67;R$ 0,00;24,9%;25,0%;0,8%;201,7%;1,9%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;10/08/2025;GRIFFIN CAPITAL S.A. SECURITIZADORA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Captação finalizada
BMDC Pool #2;Pool;30/12/2027;902.0;R$ 635.311,18;R$ 436.031,00;R$ 199.280,18;R$ 535.536,42;R$ 74.774,76;R$ 25.000,00;R$ 1,65;R$ 0,00;31,4%;20,0%;;0,0%;2,0%;Concentração máx por sacado;30/12/2027;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Em captação
Poenatela Pool #1;Pool;03/01/2028;906.0;R$ 11.287.107,62;R$ 8.203.125,35;R$ 3.083.982,28;R$ 10.654.377,49;R$ 655.923,33;R$ 22.500,00;R$ 1,34;R$ 0,00;27,4%;20,0%;5,1%;36.213,4%;3,7%;;02/02/2027;RM2 SECURITIZADORA S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
UnionNational Pool #5;Pool;03/01/2028;906.0;R$ 9.768.074,86;R$ 7.639.824,74;R$ 2.128.250,12;R$ 7.913.410,52;R$ 1.837.730,11;R$ 30.000,00;R$ 1,06;R$ 0,00;21,8%;20,0%;1,2%;13.065,8%;2,1%;;02/02/2027;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Privada;Duplicata;Em captação
Digcap Pool #4;Pool;14/02/2028;948.0;R$ 1.835.820,41;R$ 1.612.361,25;R$ 223.459,16;R$ 1.807.909,74;R$ 12.910,67;R$ 15.000,00;R$ 1,80;R$ 0,00;12,2%;10,0%;;0,0%;3,7%;;14/02/2028;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
a55 Cartão Pool #2;Pool;14/02/2028;948.0;R$ 11.264.506,14;R$ 10.135.149,26;R$ 1.129.356,87;R$ 11.291.267,06;R$ 7.088,40;R$ 25.000,00;R$ 1,31;R$ 0,00;10,0%;10,0%;0,5%;50.763,4%;1,6%;;14/09/2027;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Em captação
Formento Pool #3;Pool;01/03/2028;964.0;R$ 2.575.644,48;R$ 2.076.032,45;R$ 499.612,03;R$ 2.569.277,13;R$ 117,35;R$ 6.250,00;R$ 1,27;R$ 0,00;19,4%;20,0%;1,3%;0,0%;2,3%;;30/09/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
AFA Pool #1;Pool;07/03/2028;970.0;R$ 26.948.347,95;R$ 21.246.971,38;R$ 1.956.617,70;R$ 5.205.796,72;R$ 1.202.737,59;R$ 30.000,00;R$ 0,25;R$ 20.546.537,93;21,2%;25,0%;6,6%;19.642,8%;2,7%;;07/10/2026;AFA CONSULTORIA DE CREDITO UNIPESSOAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #1;Pool;17/03/2028;980.0;R$ 8.761.240,59;R$ 6.555.273,93;R$ 2.205.966,66;R$ 2.205.809,55;R$ 4.707.501,40;R$ 30.000,00;R$ 0,34;R$ 1.817.929,64;25,2%;25,0%;;0,0%;3,6%;;17/10/2026;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Up Vendas Pool #2;Pool;28/04/2028;1022.0;R$ 4.803.538,60;R$ 3.177.271,08;R$ 1.626.267,53;R$ 4.706.167,37;R$ 305.531,13;R$ 7.500,00;R$ 1,55;R$ 0,00;33,9%;20,0%;7,2%;23.530,8%;1,8%;;31/05/2027;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Em captação
AmFi Renda Mensal #2;Pool;05/06/2028;1060.0;R$ 210.964,43;R$ 129.320,93;R$ 51.756,31;R$ 0,00;R$ 0,01;R$ 5.000,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;05/08/2025;AMFI CONSULTING LTDA;;Oferta Pública;Duplicata / CPR / Nota Comercial / CCB / Ativo Judicial;Em captação
 LC INVESTE Private;Pool;31/08/2028;1147.0;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;;R$ 0,00;100,0%;99,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Captação finalizada
Pool Nexo #2;Pool;31/03/2029;1359.0;R$ 633.356,05;R$ 636.423,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;31/03/2029;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi High Yield Pool #1;Pool;18/06/2029;1438.0;R$ 0,00;;;R$ 0,00;;R$ 1.500,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB / Ativo Judicial / Nota Comercial / Recebível de Cartão / CPR;
